Nom Ticket	date	heure	entreprise	adresse	Ville	code postal	telephone	siren	produits : quantité, prix unitaire, somme prix	nombre articles	total	paiement intermediaire : montant, moyen paiement, monnaie rendue	montant paye
209	2016-11-07	19:06:00	Bienvenue_chez_Carrefour				02.96.60.91.79		{'4_VEAU_TENDRON**_R209': (1, 3.42, 3.42), '4_200G_SAINT_ALBRAY_R209': (1, 1.99, 1.99), '4_320G_PORT_SALUT_R209': (1, 2.12, 2.12), '4_LANGUE_SAUCE_PIQ_R209': (1, 3.78, 3.78), '6_SAC_ISOTHERME_R209': (1, 0.12, 0.12), '4_TAGLIAT._FRTS_MER_4,17×3_R209': (1, 12.51, 12.51), '4_HARRYS_BRIOCHE_TR._R209': (1, 2.02, 2.02), '4_DEMAE_RAMEN_PLT_AI_0.87x2_R209': (1, 1.74, 1.74), '4_350G_PAINS_LAIT_R209': (1, 1.08, 1.08), '4_CITRON_4FRUITS_R209': (1, 2.0, 2.0), '4_ST_SOUP.PASSE_POIR_R209': (1, 1.36, 1.36), '4_SPE_DOUCEUR_9_LEG._R209': (1, 0.94, 0.94), '4_TOMATE_GRAPPE_FRAN_R209': (1, 2.09, 2.09), '4_KRISPROLLS_400G_R209': (1, 1.89, 1.89), '4_VELOUTE_DE_COURGET_R209': (1, 1.9, 1.9), '4_BRANDAD.MORUE_1_KG_R209': (1, 7.9, 7.9), '4_2KG_ORANGE_DES.CEE_R209': (1, 3.8, 3.8), '4_SODA_POMME_CRF_R209': (1, 0.87, 0.87)}		51.13	{'paiementintermediaire176': (51.13, ' Cartes Bancaires', None)}	51.13
208	2017-01-10		Bienvenue_chez_Carrefour				02.96.60.91.79		{'4_MINI_BEIGNET_FRAMB_R208': (1, 3.05, 3.05), '4_CEREALES_XTREM_CHO_R208': (1, 3.08, 3.08)}		6.13	{'paiementintermediaire175': (6.13, ' Cartes Bancaires', None)}	6.13
212	2017-01-07	18:38:47	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1L_RHUM_9LC_AGR._R212': (1, 18.3, 18.3), '250G_BEUR_MOUL_SDG_R212': (1, 1.75, 1.75), '300G_NX_CAJOU_GRIL_R212': (1, 3.77, 3.77), '400G_QUINOA_CRF_BI_R212': (1, 3.57, 3.57), '410G__CACAH.GRILLE_R212': (1, 2.6, 2.6), 'BIO_COURGETTE_CEE_R212': (1, 4.9, 4.9), 'BIO_ORANGE_1KG_P.R_R212': (1, 2.0, 2.0), 'CITRON_VERT_PIECE__R212': (3, 0.7, 2.1), 'COMTE_EXT.V.RESERV_R212': (1, 2.29, 2.29), 'DANETT.CHOCO_NR_X4_R212': (1, 1.27, 1.27), 'ENTRECOTE_R212': (1, 12.31, 12.31), 'FARINE_SEM.COMPLET_R212': (1, 1.11, 1.11), 'INFUS.4_PLANT.CRF_R212': (1, 1.93, 1.93), 'PERENE_DE_CAMPAGNE_R212': (1, 1.8, 1.8), 'POMMES_DAUPHINES_R212': (1, 1.57, 1.57), 'ROQUEFORT_RDF_R212': (1, 2.9, 2.9), 'SCH_1KG_ENDIVE_R212': (1, 1.49, 1.49), 'SCISSE_SECH.AUV._R212': (1, 4.99, 4.99), 'ST_NECTAIRE_FERM._R212': (1, 2.35, 2.35), 'YRT_NATURE_BIO_R212': (1, 1.99, 1.99)}	23	87.49	{}	0
21	2017-02-28	11:54:14	CRF-CITY_LA_ROCHELLE	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'PRENNE_A_LA_BOLOGN,_R21': (1, 2.99, 2.99), 'SUNDY_OUINTO_180G__R21': (1, 2.74, 2.74)}	2	5.73	{'paiementintermediaire177': (5.73, 'CB EMV SANS CONTACT EUR', None)}	5.73
210	2016-12-09	15:15:00	Bienvenue_chez_Carrefour				02.96.60.91.79		{'6_DLP_MALLETTE_DOC_R210': (1, 25.49, 25.49), '6_CUISTO_DINGO_R210': (1, 20.9, 20.9), '6_SUPER_SAND_CASTLE_R210': (1, 39.9, 39.9)}		86.29	{'paiementintermediaire178': (86.29, ' Cartes Bancaires', None)}	86.29
211	2018-12-30		Bienvenue_chez_Carrefour				02.96.60.91.79		{'6_PURE_ACT.SPOT_CTFL_R211': (1, 7.05, 7.05), '6_KIT_FRENCH_MINUTE_R211': (1, 5.5, 5.5), '6_CRF_KIT_NETTO??_R211': (1, 9.9, 9.9)}		22.45	{'paiementintermediaire179': (22.45, ' Cartes Bancaires', None)}	22.45
213	2016-09-10	18:16:57	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/2_CONFIT_AUBERGI_R213': (1, 2.49, 2.49), '1/2_H.V_XF._OIGNON_R213': (1, 1.92, 1.92), '1/2_QUENEL.VOLAIL._R213': (1, 1.75, 1.75), '175G_PESTO_RUSTICO_R213': (1, 2.49, 2.49), '1KG_COQUILLETTE_P._R213': (1, 0.87, 0.87), '250G_TORT_RICOTTA_R213': (1, 2.75, 2.75), '300G_BISCOTTE_COMP_R213': (1, 1.27, 1.27), '37CL_SALSIFIS_CRF_R213': (1, 1.02, 1.02), '4T_LE_BON_PLT_NATU_R213': (1, 1.89, 1.89), '6_OEUF_BIO_CAL.MOY_R213': (1, 1.95, 1.95), 'ABRICOT_MOYEN_VRAC_R213': (1, 0.92, 0.92), 'ANDROS_POMME_NATUR_R213': (1, 1.85, 1.85), 'BIERE_GRIMBERGEN_R213': (1, 4.1, 4.1), 'BONDUELLE_CHAMP._R213': (1, 2.3, 2.3), 'BRK_SQR_1L_PJ_POMM_R213': (1, 1.54, 1.54), 'CHAMOIS_D_OR_R213': (1, 2.42, 2.42), 'CONCOMBRE_PIECE_R213': (1, 0.75, 0.75), 'CORDON_BLEU_DINDE_R213': (1, 2.22, 2.22), 'COURGETTE_R213': (1, 0.96, 0.96), 'EMMENTAL_RAPE_CRF_R213': (1, 1.5, 1.5), 'FROMAGE_DE_BREBIS_R213': (1, 1.52, 1.52), 'GALETTE_QUINOA_TOM_R213': (1, 2.02, 2.02), 'GALETTES_ORGE_R213': (1, 2.84, 2.84), 'HARICOT_BEURRE_1/2_R213': (1, 2.57, 2.57), 'HARRY’S_EXTRA_MOEL_R213': (1, 0.85, 0.85), 'LAIT_ECREME_X6_CRF_R213': (1, 5.16, 5.16), 'NECTA.JAUNE_GROS_R213': (1, 1.08, 1.08), 'PAIN_MAIS_CRF_R213': (1, 1.6, 1.6), 'PCE_250G_BETTERAVE_R213': (1, 0.99, 0.99), 'PCE_MELON_MOYEN_R213': (1, 1.65, 1.65), 'PINEAU_BLANC_MONR._R213': (1, 7.57, 7.57), 'PIZZA_CHEVRE_LARD._R213': (1, 1.3, 1.3), 'POIRE_WILLIAM_VRT_R213': (1, 1.08, 1.08), 'POMME_DE_TERRE_CRF_R213': (1, 1.59, 1.59), 'POMME_GALA_MOYENNE_R213': (1, 1.51, 1.51), 'QUENEL_VOLAI.PJEAN_R213': (1, 1.43, 1.43), 'RAVIOLIS_PANZANI_R213': (1, 1.73, 1.73), 'SAUCE_TOMATE_CERIS_R213': (1, 1.55, 1.55), 'TABOULE_POULET_R213': (1, 1.2, 1.2), 'TOMATE_GRAPPE_R213': (1, 1.44, 1.44), 'XTREM_CHOCO_NOISET_R213': (1, 2.98, 2.98), 'YAOUR.BRAS.NAT.CRF_R213': (1, 1.36, 1.36), '10_LINGET.INTIME_R213': (1, 1.85, 1.85), '4_RLX_P.H.CRF_ECOP_R213': (1, 2.26, 2.26), '75ML_DENT_FLUOR&PL_R213': (1, 1.93, 1.93), 'DEO_MARIN_LPM_R213': (1, 3.37, 3.37), 'FLASH_EPONGE__R213': (2, 2.74, 5.48)}	48	96.87	{'paiementintermediaire180': (96.87, 'CARTE BANCAIRE EMV EUR', None)}	96.87
214	2016-11-25	18:35:27	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'10ST_SUCRE_VANILLE_R214': (1, 2.35, 2.35), '125G_PL_BEUR_DX_PR_R214': (1, 1.1, 1.1), '16X_VELOUTE_NATURE_R214': (1, 3.15, 3.15), '18X50G_DANONINO_PA_R214': (1, 2.29, 2.29), '1KG_POT_NUTELLA_R214': (1, 4.79, 4.79), '1L_MARTINI_ROSATO_R214': (1, 7.75, 7.75), '1L_PET_JUS_DE_POM_R214': (1, 2.1, 2.1), '1L_REVEIL_FRUITE_R214': (1, 2.03, 2.03), '300G_BISCOTT.CRF_R214': (1, 0.72, 0.72), '450G_SUCRE_GLACE_R214': (1, 1.47, 1.47), '500G_PAIN_DE_MIE_R214': (1, 1.09, 1.09), 'ANDROS_POMME_NATUR_R214': (1, 1.85, 1.85), 'ANDROS_POMME/POIRE_R214': (1, 1.34, 1.34), 'BAGUETTE_200G__R214': (2, 0.42, 0.84), 'BRIOCHE_TRESSEE_70_R214': (1, 5.65, 5.65), 'CHOUQUETTE_X10__R214': (2, 1.0, 2.0), 'CONFITUR.MYRTILLES_R214': (1, 2.03, 2.03), 'EMMENTAL_RAPE_CRF__R214': (2, 1.41, 2.82), 'FLT_1KG_CLEMENTINE_R214': (1, 1.69, 1.69), 'HARRYS_BRIOCHE_TR._R214': (1, 2.19, 2.19), 'KINDER_SCHOKOBONS_R214': (1, 5.95, 5.95), 'LEFFE_BIERE_BLONDE_R214': (1, 10.5, 10.5), 'LT2X205G_NESTLE_NR_R214': (1, 3.75, 3.75), 'OEUFS_BIO_LOUE_R214': (1, 2.94, 2.94), 'PLANTA_FIN_DOUX_25_R214': (1, 0.93, 0.93), 'Q.FILTRE_MAXWELL_H_R214': (1, 4.83, 4.83), 'T.CERISE_PX_ROND_R214': (1, 2.0, 2.0), 'THE_AGRUMES_LIPTON_R214': (1, 1.71, 1.71), 'TR0PICANA_ORANGE_R214': (1, 3.35, 3.35), 'XTREM_CHOCO_NOISET__R214': (2, 2.98, 5.96), '1L_DEBOUCH.DESTOP_R214': (1, 1.97, 1.97), '2_SAVONS_DX_LPO_R214': (1, 2.12, 2.12), '3L_LESSIVE_VEGETAL_R214': (1, 11.08, 11.08), '4_RLX_P.H.CRF_ECOP_R214': (1, 2.26, 2.26), '50ML_DEO_BIL.NAT.P__R214': (2, 4.04, 8.08), '750ML_ASS.ARBRE_VT_R214': (1, 2.93, 2.93)}	42	123.61	{'paiementintermediaire181': (123.61, 'CARTE BANCAIRE EMV EUR', None)}	123.61
215		12:30:00	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'100G_TARAMA_CABILL_R215': (1, 1.22, 1.22), '120G_4T.TRUIT.FUME_R215': (1, 3.9, 3.9), '1KG_FARINE_BLE_T55_R215': (1, 0.45, 0.45), '219G_PYRENEENS_ASS__R215': (5, 6.19, 30.95), '250G_TARTARE_AFH_R215': (1, 2.35, 2.35), '370G_CONF.MYRTILLE_R215': (1, 1.93, 1.93), '6_OEUF_GROS_EXTRA_R215': (1, 1.14, 1.14), '75CL_CH.HEIDSIECK__R215': (2, 29.95, 59.9), 'BAGUETTE_CARREFOUR_R215': (1, 0.85, 0.85), 'BAL_219G_PYREN.NR_R215': (1, 6.19, 6.19), 'BQ_125G_ROQUETTE_R215': (1, 1.2, 1.2), 'BRIOCHE_TRESSEE_R215': (1, 1.88, 1.88), 'CHAMPIGNON_250GR_R215': (1, 0.99, 0.99), 'CITRON_UNE_PIECE_R215': (1, 0.45, 0.45), 'FLT_AVOCAT_3FTS_R215': (1, 2.49, 2.49), 'GALETTE_FRANGIPANE_R215': (1, 4.95, 4.95), 'GRENADE_PIECE_R215': (1, 0.95, 0.95), 'KG_POULET_JNE_PAC_R215': (1, 4.43, 4.43), 'MOULE_PECHE_PPX_R215': (1, 4.3, 4.3), 'NECT.MLTFRTS_CRF__R215': (2, 1.32, 2.64), 'OEUF.LOMP.RGE_100G_R215': (1, 1.85, 1.85), 'PAIN_AMERIC.SANDWI_R215': (1, 0.8, 0.8), 'PATE_A_TART.CHOCO_R215': (1, 1.7, 1.7), 'PCE_POMELOS_CHINOI_R215': (1, 1.75, 1.75), 'PDT_CONSERVATION_R215': (1, 0.98, 0.98), 'POMME_PINK_LADY_R215': (1, 1.39, 1.39), 'RAISIN_BLC_PX_ROND_R215': (1, 2.5, 2.5), 'RAYON_FRUIT_&_LEGU_R215': (1, 0.99, 0.99), 'SAUCISSE_SECHE_R215': (1, 1.3, 1.3), 'SOUPE_DE_POISSON_C_R215': (1, 3.9, 3.9), 'TAPENADE_NOIRE_R215': (1, 2.37, 2.37), 'TRADITION_BISCUIT_R215': (1, 3.05, 3.05), 'TUILE_SALEE_170G_R215': (1, 1.2, 1.2), '8_FLUTES_A_CHAMPAG__R215': (3, 2.95, 8.85), 'SAC_DE_CAISSE_R215': (1, 0.75, 0.75), '44_ARTICLE(S)_R215': (1, 127.4, 127.4)}		9.6	{}	0
216	2016-10-28	14:39:14	Carrefour_mar?et	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	616410787		{'BEURRE_DOUX_**_R216': (1, 2.45, 2.45), 'N0IX_CAJOU_G_NATUR_R216': (1, 4.5, 4.5), 'RAISIN_SUL?ANINE_R216': (1, 1.95, 1.95), 'X14_SERV_ULTRA_LON_R216': (1, 1.93, 1.93)}	5	12.82	{'paiementintermediaire182': (12.82, 'CARTE BANCAIRE EMV EUR', None)}	12.82
221	2016-04-10	12:33:42	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/2_CONFIT_AUBERGI_R221': (1, 2.49, 2.49), '1/2_QUENEL.VOLAIL._R221': (1, 1.75, 1.75), '1/2_RAVIOLI_PUR_BF_R221': (1, 1.1, 1.1), '1/2_TAJINE/LEG.GRI_R221': (1, 3.16, 3.16), '200G_CROQ’SOJA_R221': (1, 2.64, 2.64), '250G_TORT_RICOTTA_R221': (1, 2.75, 2.75), '300G_BISCOTTE_COMP_R221': (1, 1.27, 1.27), '500G_PAIN_DE_MIE_R221': (1, 1.09, 1.09), '6X_OEUFS_PPA_FQC_R221': (1, 1.74, 1.74), '70CL_SIROP_MENTHE_R221': (1, 2.5, 2.5), 'ANDROS_POMME_NAT._R221': (1, 3.49, 3.49), 'BLE_12X25CL_BIERE_R221': (1, 6.4, 6.4), 'BQ_500G_FRAISE_R221': (1, 1.0, 1.0), 'BRK_SQR_1L_PJ_POMM__R221': (2, 1.54, 3.08), 'CAFE_MAXWELL_HOUSE_R221': (1, 4.42, 4.42), 'CAPRICE_DES_DIEUX_R221': (1, 2.83, 2.83), 'CEL_500G_COQUILLET_R221': (1, 0.77, 0.77), 'CEL_500G_TORTI_PAN_R221': (1, 0.77, 0.77), 'CORDON_BLEU_DINDE_R221': (1, 1.31, 1.31), 'COURGETTE_R221': (1, 1.09, 1.09), 'EMMENTAL_RAPE_CRF_R221': (1, 1.42, 1.42), 'GALETTE_NATURE_250_R221': (1, 2.35, 2.35), 'JAMBON_SUPERIEUR_R221': (1, 3.99, 3.99), 'LINDT_NOIR_85_R221': (1, 1.49, 1.49), 'NOIX_DE_CAJOU_VICO_R221': (1, 5.29, 5.29), 'P._FEUILLETEE_235G_R221': (1, 1.15, 1.15), 'P.FEUILLETEE_MARIE_R221': (1, 1.54, 1.54), 'PIZ_L’OVALE_CHEVRE_R221': (1, 1.59, 1.59), 'POMME_GALA_MOYENNE_R221': (1, 0.95, 0.95), 'QUENEL_VOLAI.PJEAN_R221': (1, 1.43, 1.43), 'SALSIFIS_BONDUELLE_R221': (1, 1.33, 1.33), 'XTREM_CHOCO_NOISET_R221': (1, 2.98, 2.98), 'YAOUR.BRAS.NAT.CRF_R221': (1, 1.36, 1.36), '50ML_DEO_BIL.S/SEL_R221': (1, 3.47, 3.47), 'DENTIFRICE_BIO_R221': (1, 2.87, 2.87), 'UD_SH_AMANDE_LOTUS_R221': (1, 2.74, 2.74)}	38	83.88	{'paiementintermediaire185': (83.88, 'CARTE BANCAIRE EMV EUR', None)}	83.88
217	2016-12-09	17:01:10	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/5_THON_ENTIER_R217': (1, 0.89, 0.89), '1/6HARI.LE_PHARE_R217': (1, 0.48, 0.48), '300G__FOUGASSE_CHEV_R217': (1, 3.5, 3.5), 'CANNELLONI_RICOTTA_R217': (1, 6.9, 6.9), 'LIPT0N_GREEN_LYCHE_R217': (1, 1.85, 1.85), 'TARTE_POMME_6P_R217': (1, 2.05, 2.05), 'SAC_CAISSE_PAPIER_R217': (1, 0.1, 0.1)}	8	19.2	{'paiementintermediaire183': (19.2, 'CARTE BANCAIRE EMV EUR', None)}	19.2
219	2014-12-04	18:10:54	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'250G_TORT_RICOTTA_R219': (1, 2.99, 2.99), 'MAL_ALIMENTAIRE_R219': (1, 2.99, 2.99), 'BAD_SYST.BL.SIGNAL_R219': (1, 2.73, 2.73), '4_LR03_HIGH_TECHA_R219': (1, 5.7, 5.7), '4_LR6_HIGH_TECH_10_R219': (1, 5.7, 5.7)}	4	17.12	{'paiementintermediaire184': (17.12, 'CARTE BANCAIRE EMV EUR', None)}	17.12
222	2017-02-01	12:17:23	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'250G__PL_BEUR_AOP_R222': (1, 1.75, 1.75), '8X100G__GERVITA_NAT_R222': (1, 2.75, 2.75), 'AIGUIL.PLT_PLT_CRF_R222': (1, 3.19, 3.19), 'CREME_FRAICHE_20_R222': (1, 1.6, 1.6), 'P.SUISS.GERVAIS_X6_R222': (1, 0.99, 0.99), 'PETIT_POIS_CAROTTE_R222': (1, 0.76, 0.76), 'VIENNOIS_CHOCOLAT_R222': (1, 3.44, 3.44)}	7	14.48	{'paiementintermediaire186': (14.48, 'CB EMV SANS CONTACT EUR', None)}	14.48
224	2016-12-30	09:39:02	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'GATEAU_CHARENTAIS_R224': (1, 3.53, 3.53), 'GUIGNETTE_RINCE_GO_R224': (1, 8.2, 8.2)}	2	11.73	{'paiementintermediaire187': (11.73, 'CHEQUE', None)}	11.73
225	2016-12-03	16:54:25	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'CR.DESSER.CAFE_CRF_R225': (1, 0.89, 0.89), 'CREM.DESSER.PISTAC_R225': (1, 0.89, 0.89), '0PERA_6/8_PARTS_R225': (1, 5.5, 5.5), 'SAC_POIGN_R225': (1, 0.15, 0.15)}	6	8.32	{'paiementintermediaire188': (8.32, 'CARTE BANCAIRE EMV EUR', None)}	8.32
226	2016-03-07	18:48:04	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/2_CANNELLONI_CRF_R226': (1, 1.33, 1.33), '1/2_RAVIOLI_PUR_BF_R226': (1, 1.1, 1.1), '1KG_FUSILLI_P.C_CR_R226': (1, 0.94, 0.94), '200G__CROQ’SOJA_R226': (1, 2.64, 2.64), '250G__TORTELL.PESTO_R226': (1, 2.97, 2.97), '37CL_CORNICHON.E.F_R226': (1, 1.29, 1.29), '500G__PAIN_DE_MIE_R226': (1, 1.09, 1.09), '8X125G__VELOUTE_NAT_R226': (1, 1.99, 1.99), 'ANDROS_POMME_POIRE_R226': (1, 1.35, 1.35), 'AUBERGINE_R226': (1, 0.69, 0.69), 'BAGUETTE_250G__R226': (1, 0.5, 0.5), 'BISCOT.MULTI_CEREA_R226': (1, 1.01, 1.01), 'BOULE_BLANCHE_R226': (1, 1.35, 1.35), 'CAPRICE_DES_DIEUX_R226': (1, 2.89, 2.89), 'CLEMENTINE_MOYENNE_R226': (1, 0.95, 0.95), 'CONFITURE_BIO_FRAI_R226': (1, 3.92, 3.92), 'DOLCE_PIZZA_CAPRI_R226': (1, 4.58, 4.58), 'EMMENTAL_RAPE_CRF__R226': (2, 1.42, 2.84), 'ET_500G__RIZ_12MN_C_R226': (1, 1.8, 1.8), 'JBN_PARIS_CRF_6TR._R226': (1, 2.51, 2.51), 'MOUTARDE_AMORA_R226': (1, 0.45, 0.45), 'OEUFS_BIO_LOUE_R226': (1, 3.09, 3.09), 'PLANTA_FIN_DOUX_25_R226': (1, 1.11, 1.11), 'POIRE_COMICE_VRAC_R226': (1, 1.39, 1.39), 'POIREAU_VRAC_R226': (1, 0.54, 0.54), 'QUENEL_VOLAI.PJEAN_R226': (1, 1.43, 1.43), 'SAUCE_TOMATE_OLIVE_R226': (1, 1.45, 1.45), 'SCE_TOMATE_BIO_R226': (1, 1.67, 1.67), 'XTREM_CHOCO_NOISET_R226': (1, 2.98, 2.98), 'BTE_90_MOUCHOIRS__R226': (2, 1.3, 2.6), 'CLOCHE_MICRO_ONDES_R226': (1, 3.0, 3.0), 'MOULE_MANQUE_R226': (1, 6.2, 6.2), 'PLAT_ROND_4EN1_CLA_R226': (1, 8.05, 8.05)}	36	73.98	{'paiementintermediaire189': (73.98, 'CARTE BANCAIRE EMV EUR', None)}	73.98
227	2016-05-09	19:41:30	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/2_CANNELLONI_CRF_R227': (1, 1.33, 1.33), '1/2_CONFIT_AUBERGI_R227': (1, 2.49, 2.49), '1/2_QUENEL.VOLAIL._R227': (1, 1.75, 1.75), 'IL_LAIT_ECREME_BIO__R227': (3, 0.99, 2.97), '200G_CROQ’SOJA_R227': (1, 2.64, 2.64), '250G_TORT_RICOTTA_R227': (1, 2.75, 2.75), '300G_BISCOTTE_COMP_R227': (1, 1.27, 1.27), '360G_CONF.FRAMB._R227': (1, 2.39, 2.39), '400G_SAUCE_OLIVES_R227': (1, 1.7, 1.7), '500G_PDM_COMPLET_R227': (1, 1.92, 1.92), '6X_OEUFS_PPA_FOC_R227': (1, 1.74, 1.74), 'ANDROS_POMME_POIRE_R227': (1, 1.35, 1.35), 'BETHMALE_CHEVRE_R227': (1, 2.29, 2.29), 'BOULE_BLANCHE_R227': (1, 1.35, 1.35), 'COURGETTE_R227': (1, 0.83, 0.83), 'DOLCE_PIZZA_REGINA__R227': (2, 4.66, 9.32), 'EMMENTAL_RAPE_CRF__R227': (2, 1.42, 2.84), 'JBN_PARIS_CRF_STR._R227': (1, 2.51, 2.51), 'PATE_PANZANI_R227': (1, 1.4, 1.4), 'PCE_250G_BETTERAVE_R227': (1, 0.99, 0.99), 'PETIT_DEJEUNER_CHO_R227': (1, 2.24, 2.24), 'PETITS_FILOUS_PANA_R227': (1, 1.34, 1.34), 'POIREAU_VRAC_R227': (1, 0.67, 0.67), 'POMME_ARIANE_VRAC_R227': (1, 1.43, 1.43), 'QUENEL_VOLAI.PJEAN_R227': (1, 1.43, 1.43), 'SALSIFIS_B0NDUELLE_R227': (1, 1.33, 1.33), 'TOMATE_GRAPPE_R227': (1, 1.64, 1.64), 'YAOUR.BRAS.NAT.CRF_R227': (1, 1.36, 1.36), '250ML_SH.J.DESSANG_R227': (1, 3.2, 3.2), '4X_BLOC_WC_MARINE_R227': (1, 1.53, 1.53), 'BATONNE.OUATES_CRF_R227': (1, 0.77, 0.77), 'ESSUIE_TOUT_X6_RLX_R227': (1, 2.86, 2.86), 'GD_LAIT_COTON_CRF_R227': (1, 1.28, 1.28)}	39	70.18	{'paiementintermediaire190': (70.18, 'CARTE BANCAIRE EMV EUR', None)}	70.18
228	2016-01-20	18:06:41	Carrefour_market	Rue_Nicolas_Gargot_17440_Aytré.	Aytré.	17440	101018962		{'1/2_CONFIT_AUBERGI_R228': (1, 2.49, 2.49), '1/2_QUENEL.VOLAIL._R228': (1, 1.75, 1.75), '160G_JBN_SUP_DD_CR_R228': (1, 1.98, 1.98), '18_DOSET.CORSE_CRF_R228': (1, 1.8, 1.8), '250G_TORTELL.PESTO_R228': (1, 2.97, 2.97), '300G_PRINCE_CHOCOL_R228': (1, 1.27, 1.27), '400G_PLP.TOMAT.BIO_R228': (1, 1.27, 1.27), '500G_PAIN_DE_MIE_R228': (1, 1.26, 1.26), '500G_RIZ_SEMI_CPLT_R228': (1, 1.9, 1.9), '500G_TORSADE_CRF_R228': (1, 0.48, 0.48), '6_OEUFS_PLEIN_AIR_R228': (1, 1.52, 1.52), '740G_COMP.POMM.MCX_R228': (1, 1.87, 1.87), '8X125G_VELOUTE_NAT_R228': (1, 1.99, 1.99), 'BOULE_BLANCHE_R228': (1, 1.35, 1.35), 'CAFE_MAXWELL_HOUSE_R228': (1, 4.42, 4.42), 'CLEMENTINE_MOYENNE_R228': (1, 0.86, 0.86), 'COURGETTE_R228': (1, 0.6, 0.6), 'EMMENTAL_RAPE_CRF_R228': (1, 1.45, 1.45), 'HUILE_ISIO_4_MINI_R228': (1, 1.92, 1.92), 'LAIT_ECREME_X6_CRF_R228': (1, 5.16, 5.16), 'PETIT_DEJEUNER_CHO_R228': (1, 2.23, 2.23), 'PIZZA_3_FROMAGES_R228': (1, 1.3, 1.3), 'RATATOUILLE_1/4_R228': (1, 2.06, 2.06), 'RAVIOLI_PANZANI_R228': (1, 1.14, 1.14), 'SAUCIS.LENTILL.CRF_R228': (1, 0.94, 0.94), 'XTREM_CHOCO_NOISET_R228': (1, 2.96, 2.96), '50ML_DEO_BIL.NAT.P_R228': (1, 4.04, 4.04), 'MOUCHOIRS_ETUI_X6_R228': (1, 0.87, 0.87)}	31	58.47	{'paiementintermediaire191': (58.47, 'CARTE BANCAIRE EMV EUR', None)}	58.47
1072	2017-04-08		LES_VERGERS_DE_ST_CYR_CARMEN,REMY,DAVID_BRETON						{}		3.59	{}	0
1075	2017-05-05	18:13:00	MONOPRIX_service_clients						{'T_TAB_CHOC.NR.FRUITE_R1075': (1, 1.93, 1.93), 'T_3X100G_NR_EXTRA_PO_R1075': (1, 2.07, 2.07), 'T_DELICHOC_NOIR_150G_R1075': (1, 1.62, 1.62), 'T_COOKIES_DARK_CHOCO_R1075': (1, 3.65, 3.65), 'PROMO_MONOP_TAB_CHOC.NR.FRUITE_R1075': (1, 1.64, 1.64)}		11.2	{'paiementintermediaire14': (9.56, ' Carte Bancaire', None)}	9.56
109	2016-08-19	12:58:54	Carrefour_city	33_RUE_DE_LA_SCIERIE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.27.02.12		{'CUP_TORTEL.RICOT.E_R109': (1, 2.61, 2.61)}	1	2.61	{'paiementintermediaire16': (2.61, 'CARTE BANCAIRE EMV EUR', None)}	2.61
1096			LA_GALETTIERE_CREPERIE	9_RUE_DE_LA_CHAINE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.28.29.59		{'1_L_INDIENNE_10.50_R1096': (1, 10.5, 10.5), '1_BANANES_NUTTELA_5.60_R1096': (1, 5.6, 5.6)}		16.1	{}	0
1097			LA_GALETTIERE_CREPERIE	9_RUE_DE_LA_CHAINE_17000_LA_ROCHELLE	LA_ROCHELLE	17000	05.46.28.29.59		{'1_LA_CABECOU_10.90_R1097': (1, 10.9, 10.9), '1_PINEAU_DES_CHARENTES_3.30_R1097': (1, 3.3, 3.3), '1_GOURMANDE/CHOC_8.00_R1097': (1, 8.0, 8.0)}		22.2	{}	0
